name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
,867,723806836,,retail,,"POLYGON ((-111.9398542 33.4225149, -111.9398736 33.4225149, -111.9398734 33.4225477, -111.939854 33.4225476, -111.9398542 33.4225149))",POINT (-111.9398638049358 33.42253127509863)
,868,731074633,,roof,,"POLYGON ((-111.9420124 33.4214116, -111.9421907 33.4214092, -111.9421969 33.4217335, -111.942176 33.4217338, -111.942176 33.4217367, -111.9421096 33.4217376, -111.9421097 33.42174, -111.942006 33.4217414, -111.9420027 33.4215713, -111.9420154 33.4215711, -111.9420124 33.4214116))",POINT (-111.9421010907597 33.42157737455342)
,869,761161311,,retail,,"POLYGON ((-111.9520408 33.4224581, -111.9518477 33.4224592, -111.9518466 33.4223355, -111.9518991 33.4222911, -111.9520394 33.4222903, -111.9520408 33.4224581))",POINT (-111.9519464966714 33.42237730971328)
,870,761161312,,roof,,"POLYGON ((-111.9517659 33.422345, -111.9515875 33.4223439, -111.9515883 33.4222593, -111.9517666 33.4222604, -111.9517659 33.422345))",POINT (-111.9516770748566 33.42230215395202)
,871,761161313,,yes,,"POLYGON ((-111.9526228 33.4223366, -111.9524225 33.4223399, -111.9524172 33.4221099, -111.9526175 33.4221066, -111.9526228 33.4223366))",POINT (-111.95252 33.42222325)
,872,761161315,,yes,,"POLYGON ((-111.9433974 33.4228431, -111.9426155 33.4228487, -111.9426142 33.4227256, -111.9425699 33.4227259, -111.9425671 33.422448, -111.9425444 33.4224481, -111.9425405 33.4220652, -111.9434322 33.4220588, -111.9434352 33.4223417, -111.9434121 33.4223419, -111.9434135 33.4224782, -111.9433936 33.4224783, -111.9433974 33.4228431))",POINT (-111.9429874730987 33.4224439605163)
,873,762356366,,parking,,"POLYGON ((-111.9311665 33.4125219, -111.9311692 33.4127023, -111.9311057 33.4127029, -111.9311093 33.4129499, -111.9314269 33.4129466, -111.9314233 33.4127014, -111.9316106 33.4126995, -111.9316079 33.4125174, -111.9311665 33.4125219))",POINT (-111.9313282597479 33.41271646513174)
,874,762356369,,yes,,"POLYGON ((-111.9310221 33.4127089, -111.9310212 33.4129323, -111.9308684 33.4129319, -111.9308692 33.4127085, -111.9310221 33.4127089))",POINT (-111.9309452250613 33.41282038782047)
,875,765384846,,yes,,"POLYGON ((-111.9047035 33.4203809, -111.9046775 33.4203811, -111.9046776 33.4203943, -111.904653 33.4203945, -111.9046528 33.4203752, -111.9045392 33.4203758, -111.9045392 33.4203685, -111.9045132 33.4203687, -111.9045133 33.4203852, -111.9044536 33.4203855, -111.9044533 33.42035, -111.9044174 33.4203503, -111.9044168 33.4202858, -111.904451 33.4202856, -111.9044504 33.4202117, -111.9047041 33.4202101, -111.9047044 33.4202471, -111.9047423 33.4202468, -111.9047427 33.420299, -111.9047028 33.4202992, -111.9047035 33.4203809))",POINT (-111.9045774012518 33.42029526741688)
,876,765384847,,yes,,"POLYGON ((-111.9046073 33.4200985, -111.9045571 33.4200961, -111.9045586 33.4200745, -111.90452 33.4200727, -111.9045185 33.420095, -111.9044505 33.4200918, -111.9044494 33.4201081, -111.9043674 33.4201042, -111.9043694 33.4200737, -111.9043561 33.4200731, -111.9043669 33.4199126, -111.9044133 33.4199148, -111.9044123 33.4199291, -111.9045671 33.4199363, -111.9045687 33.4199123, -111.904589 33.4199133, -111.9045878 33.41993, -111.9046187 33.4199315, -111.9046073 33.4200985))",POINT (-111.9044837459108 33.42001098709048)
,877,765384848,,yes,,"POLYGON ((-111.9049132 33.4201317, -111.9048077 33.42013, -111.904807 33.4201592, -111.9047456 33.4201582, -111.9047463 33.4201257, -111.9047123 33.4201252, -111.904716 33.4199671, -111.9046892 33.4199667, -111.9046899 33.4199367, -111.9047089 33.419937, -111.9047093 33.4199178, -111.9049204 33.4199211, -111.9049193 33.4199677, -111.9048974 33.4199673, -111.9048968 33.4199929, -111.9049163 33.4199932, -111.9049132 33.4201317))",POINT (-111.9048106671149 33.42002799921158)
,878,765384849,,yes,,"POLYGON ((-111.9042588 33.4200896, -111.904229 33.4200897, -111.904229 33.4201186, -111.9041604 33.4201187, -111.9041603 33.4200884, -111.9041032 33.4200885, -111.9041031 33.4200645, -111.9040618 33.4200646, -111.9040615 33.4199554, -111.9040776 33.4199554, -111.9040775 33.419929, -111.9040617 33.419929, -111.9040615 33.4198837, -111.9041005 33.4198836, -111.9041004 33.4198553, -111.9041644 33.4198552, -111.9041645 33.4198909, -111.9042581 33.4198907, -111.9042588 33.4200896))",POINT (-111.9041625388716 33.41998681407422)
,879,765384850,,yes,,"POLYGON ((-111.9042851 33.419767, -111.9038956 33.4197561, -111.9038995 33.4196579, -111.9042891 33.4196688, -111.9042851 33.419767))",POINT (-111.9040923260084 33.41971244792751)
,880,778399521,,roof,,"POLYGON ((-111.9408171 33.4129234, -111.9408173 33.4128824, -111.9408172 33.4128452, -111.9408812 33.4128452, -111.9408813 33.4127761, -111.9408684 33.4127761, -111.9408683 33.4128269, -111.9406262 33.4128267, -111.9406262 33.4128835, -111.940626 33.4129233, -111.9408171 33.4129234))",POINT (-111.9407340053835 33.41287043386854)
,881,778399522,,roof,,"POLYGON ((-111.9408059 33.4126052, -111.9409911 33.4126037, -111.9410192 33.4126227, -111.9410569 33.4126286, -111.9410858 33.4126213, -111.9411112 33.4126044, -111.9414697 33.4126066, -111.9417485 33.4128371, -111.9416844 33.4128923, -111.9417693 33.4129589, -111.9418299 33.4129109, -111.9418188 33.4129032, -111.9418445 33.4128789, -111.9418098 33.4128494, -111.9415475 33.4126266, -111.941539 33.4126352, -111.9414855 33.4125861, -111.9414478 33.4125869, -111.9414478 33.4125657, -111.9414182 33.412564, -111.9408059 33.412572, -111.9408059 33.4126052))",POINT (-111.9414007565799 33.41268855940623)
,882,778399533,,yes,,"POLYGON ((-111.9403539 33.4139045, -111.940093 33.4139071, -111.9400904 33.4137239, -111.9403513 33.4137212, -111.9403539 33.4139045))",POINT (-111.9402221618616 33.41381417479647)
JCPenney,883,779360183,,yes,,"POLYGON ((-111.9034745 33.4304754, -111.9033944 33.4304728, -111.9033897 33.4304587, -111.9031217 33.4304587, -111.9031232 33.4304921, -111.903 33.4304947, -111.9030046 33.4305062, -111.9028274 33.4305088, -111.9028244 33.4304972, -111.9027704 33.4304972, -111.9026919 33.4304934, -111.9026919 33.4304625, -111.9024207 33.4304612, -111.9024207 33.4304728, -111.902336 33.4304702, -111.9023329 33.4304522, -111.9023499 33.4296474, -111.903456 33.4296487, -111.9035592 33.4296243, -111.9036054 33.429767, -111.9034652 33.4298043, -111.9034634 33.4299643, -111.9034831 33.4304544, -111.9034745 33.4304754))",POINT (-111.9029171883312 33.43005835425513)
Massage Envy,884,779360184,,yes,,"POLYGON ((-111.9034831 33.4304544, -111.9036635 33.4304484, -111.9036444 33.4299606, -111.9034634 33.4299643, -111.9034831 33.4304544))",POINT (-111.9035635241994 33.43020681231858)
,885,779360185,,yes,,"POLYGON ((-111.9036635 33.4304484, -111.9037207 33.4304468, -111.9037017 33.4299591, -111.9036733 33.4299598, -111.9036444 33.4299606, -111.9036635 33.4304484))",POINT (-111.9036825709143 33.43020364601598)
DSW,886,779360186,,yes,,"POLYGON ((-111.9037207 33.4304468, -111.9039921 33.4304368, -111.9039929 33.4303584, -111.9039982 33.4298287, -111.9036747 33.4298338, -111.9036733 33.4299598, -111.9037017 33.4299591, -111.9037207 33.4304468))",POINT (-111.9038486987102 33.43012699269136)
Best Buy,887,779360187,,yes,,"POLYGON ((-111.9039929 33.4303584, -111.9046499 33.4303584, -111.9046545 33.4296268, -111.9045729 33.4296281, -111.9045698 33.4297335, -111.9041307 33.4297374, -111.9041338 33.4298107, -111.9040013 33.4298107, -111.9039982 33.4298287, -111.9039929 33.4303584))",POINT (-111.904336823327 33.43004585028907)
Famous Footwear,888,779360188,,yes,,"POLYGON ((-111.9050932 33.4302913, -111.9048635 33.4302896, -111.9048594 33.429969, -111.9049911 33.4299681, -111.9050973 33.4299673, -111.9050932 33.4302913))",POINT (-111.9049785552707 33.4301283684037)
Target,889,779360189,,yes,,"POLYGON ((-111.9049911 33.4299681, -111.9049911 33.4298992, -111.9048766 33.4299006, -111.9048755 33.4295373, -111.9065961 33.4295359, -111.9065979 33.4296378, -111.9066846 33.4296437, -111.9066952 33.4300365, -111.9065306 33.4300395, -111.9065342 33.4302758, -111.9062705 33.4302802, -111.9062723 33.4303112, -111.9059767 33.4303171, -111.9059785 33.4302713, -111.905575 33.4302713, -111.9055715 33.430289, -111.9055131 33.4302935, -111.9055149 33.4303393, -111.9054653 33.4303407, -111.9054653 33.4303289, -111.9054052 33.4303333, -111.9053786 33.4303378, -111.9053698 33.4303481, -111.9053645 33.4303599, -111.905168 33.4303599, -111.9051521 33.4302935, -111.9050932 33.4302913, -111.9050973 33.4299673, -111.9049911 33.4299681))",POINT (-111.9057930130927 33.42990179454718)
Stein Mart,890,779360190,,yes,,"POLYGON ((-111.9071603 33.4302763, -111.9070833 33.4302815, -111.9068507 33.430284, -111.9067397 33.4302776, -111.9067336 33.4297685, -111.9068815 33.4297723, -111.9068799 33.4296939, -111.9071988 33.4296913, -111.9071977 33.429798, -111.9071973 33.4298392, -111.9071649 33.4298418, -111.9071603 33.4302763))",POINT (-111.9069609777777 33.42999316996153)
World Market,891,779360191,,yes,,"POLYGON ((-111.9075239 33.4302956, -111.9071634 33.4302956, -111.9071649 33.4298418, -111.9071973 33.4298392, -111.9071977 33.429798, -111.9072651 33.429798, -111.9072681 33.429843, -111.9075239 33.4298482, -111.9075239 33.4299412, -111.9075239 33.4302956))",POINT (-111.9073414584626 33.43006556971428)
Five Below,892,779360192,,yes,,"POLYGON ((-111.9077883 33.4303183, -111.9075559 33.4303202, -111.9075548 33.4303115, -111.9075244 33.4303163, -111.9075239 33.4299412, -111.9077848 33.4299422, -111.9077848 33.429951, -111.9077883 33.4303183))",POINT (-111.9076553803581 33.43013053335933)
,893,779360193,,yes,,"POLYGON ((-111.9077871 33.4303388, -111.9077848 33.429951, -111.9080218 33.42995, -111.9080206 33.4302959, -111.9079716 33.4303378, -111.9079564 33.4303388, -111.9077871 33.4303388))",POINT (-111.9079023905393 33.43014198817786)
Lane Bryant,894,779360194,,yes,,"POLYGON ((-111.9083527 33.4304835, -111.9083513 33.4303414, -111.9080791 33.4303425, -111.9080241 33.4303884, -111.9080281 33.430488, -111.9083527 33.4304835))",POINT (-111.9081921331177 33.43041534142691)
,895,779360195,,yes,,"POLYGON ((-111.9086155 33.4306481, -111.9086155 33.430535, -111.9084197 33.4305361, -111.908417 33.4304858, -111.9080281 33.430488, -111.9080205 33.4306461, -111.9086155 33.4306481))",POINT (-111.9082987568953 33.43057348392045)
Michaels,896,779360196,,yes,,"POLYGON ((-111.9086722 33.4309729, -111.9086729 33.4306472, -111.9080205 33.4306461, -111.9080198 33.4309718, -111.9080498 33.4309755, -111.9086722 33.4309729))",POINT (-111.908345797988 33.43081041311795)
Old Navy,897,779360197,,yes,,"POLYGON ((-111.9087493 33.4312342, -111.9087496 33.4311752, -111.9086732 33.4311461, -111.9086743 33.4309783, -111.9080498 33.4309755, -111.9080482 33.4312312, -111.9080711 33.4312324, -111.9086799 33.431234, -111.9087493 33.4312342))",POINT (-111.9083728294672 33.43110813779762)
Ross,898,779360198,,yes,,"POLYGON ((-111.9087357 33.4316729, -111.9087359 33.4316153, -111.9086784 33.4316152, -111.9086799 33.431234, -111.9080711 33.4312324, -111.9080695 33.4316712, -111.9080834 33.4316713, -111.9084924 33.4316723, -111.9087357 33.4316729))",POINT (-111.9083787265795 33.43145494166296)
Ulta Beauty,899,779360199,,yes,,"POLYGON ((-111.9084894 33.4319015, -111.9084924 33.4316723, -111.9080834 33.4316713, -111.9080859 33.4317277, -111.9080793 33.4317277, -111.9080828 33.431907, -111.9082897 33.4319075, -111.9082902 33.4319015, -111.9084894 33.4319015))",POINT (-111.9082850120436 33.43178807573933)
Visionworks,900,779360203,,yes,,"POLYGON ((-111.9045763 33.4319731, -111.9045763 33.431932, -111.9045447 33.431932, -111.9045471 33.4318336, -111.9042859 33.4318285, -111.9042844 33.4319718, -111.9045763 33.4319731))",POINT (-111.9044197066892 33.43190338022784)
AT&T,901,779360204,,yes,,"POLYGON ((-111.9045471 33.4318336, -111.9045486 33.4316993, -111.904289 33.4316986, -111.9042859 33.4318285, -111.9045471 33.4318336))",POINT (-111.9044183684853 33.43176507887971)
TCF Bank,902,779366863,,bank,,"POLYGON ((-111.9087502 33.4324908, -111.9086765 33.4324953, -111.908675 33.4324792, -111.908554 33.4324906, -111.908554 33.4324944, -111.908522 33.4324961, -111.908521 33.4324843, -111.9085124 33.4324855, -111.9085124 33.4324656, -111.9085139 33.4324584, -111.9084529 33.4324609, -111.9084539 33.4324664, -111.9083853 33.4324707, -111.9083726 33.4323511, -111.9085063 33.4323384, -111.9085022 33.4323019, -111.9085174 33.4323011, -111.9085174 33.432296, -111.9085581 33.4322943, -111.9085606 33.4322998, -111.9087146 33.4322862, -111.9087197 33.4323541, -111.9087405 33.4323528, -111.9087466 33.4324092, -111.9087258 33.4324109, -111.9087273 33.4324321, -111.9087426 33.4324304, -111.9087502 33.4324908))",POINT (-111.9085758732987 33.43239608775352)
Barrio Queen,903,779366864,,restaurant,,"POLYGON ((-111.9063666 33.4329292, -111.9061309 33.4329922, -111.9060677 33.4328007, -111.9062949 33.4327409, -111.9063666 33.4329292))",POINT (-111.9062151511519 33.43286637541993)
MOD Pizza,904,779366865,,fast_food,,"POLYGON ((-111.9049358 33.4325488, -111.9048495 33.4325223, -111.9048089 33.4324654, -111.9048312 33.4321736, -111.9049898 33.4321787, -111.9049685 33.4322203, -111.9050539 33.4322467, -111.9049358 33.4325488))",POINT (-111.9049119759019 33.43234474690439)
Oakley,905,779366866,,yes,,"POLYGON ((-111.9039404 33.4329779, -111.9038463 33.4328295, -111.9037419 33.4328882, -111.9037552 33.432903, -111.9037623 33.4329, -111.9038016 33.4329536, -111.9037816 33.432964, -111.9038407 33.4330379, -111.9039404 33.4329779))",POINT (-111.9038438655117 33.43293433785575)
Bath & Body Works,906,779366867,,yes,,"POLYGON ((-111.9040207 33.4329512, -111.9039927 33.4327708, -111.9039459 33.4327775, -111.9038724 33.432821, -111.9038689 33.4328177, -111.9038463 33.4328295, -111.9039404 33.4329779, -111.9039718 33.432959, -111.9040207 33.4329512))",POINT (-111.9039465289721 33.43286984895884)
Amazing Lash Studio,907,779366868,,yes,,"POLYGON ((-111.9041798 33.4327425, -111.9042141 33.4329189, -111.9040207 33.4329512, -111.9039927 33.4327708, -111.9041798 33.4327425))",POINT (-111.9041016588036 33.43284642334604)
IT'SUGAR - Tempe,908,779366869,,yes,,"POLYGON ((-111.9042141 33.4329189, -111.9042864 33.4329091, -111.9042491 33.4327174, -111.9041769 33.4327272, -111.9041798 33.4327425, -111.9042141 33.4329189))",POINT (-111.9042316103622 33.43281816126714)
Toni & Guy,909,779366870,,yes,,"POLYGON ((-111.9042864 33.4329091, -111.9043516 33.432903, -111.9043358 33.4328075, -111.9043197 33.4327107, -111.9042491 33.4327174, -111.9042864 33.4329091))",POINT (-111.90430148311 33.43280877296964)
,910,779366871,,yes,,"POLYGON ((-111.9043516 33.432903, -111.904423 33.4328948, -111.9044071 33.4327988, -111.9043911 33.4327025, -111.9043197 33.4327107, -111.9043358 33.4328075, -111.9043516 33.432903))",POINT (-111.9043713664985 33.4328027480497)
Zero Degrees,911,779366872,,restaurant,,"POLYGON ((-111.904423 33.4328948, -111.9045137 33.4328822, -111.9044787 33.4326904, -111.9043911 33.4327025, -111.9044071 33.4327988, -111.904423 33.4328948))",POINT (-111.9044517257904 33.43279303325338)
T-Mobile,912,779366873,,yes,,"POLYGON ((-111.9045137 33.4328822, -111.9044787 33.4326904, -111.9044967 33.4326881, -111.9045504 33.4327022, -111.9045817 33.4328735, -111.9045137 33.4328822))",POINT (-111.9045301475556 33.43278569368683)
Mojo Yogurt,913,779366874,,ice_cream,,"POLYGON ((-111.9047023 33.4328604, -111.9046765 33.4327315, -111.9047495 33.4327495, -111.9047238 33.432823, -111.9047273 33.4328562, -111.9047023 33.4328604))",POINT (-111.9047110499997 33.43278764196171)
Rocky Mountain Chocolate Factory,914,779366875,,yes,,"POLYGON ((-111.9047273 33.4328562, -111.9047238 33.432823, -111.9047495 33.4327495, -111.9047897 33.4327592, -111.9047591 33.4328475, -111.9047535 33.4328635, -111.9047273 33.4328562))",POINT (-111.9047531395838 33.43280427669119)
,915,779366876,,yes,,"POLYGON ((-111.9046505 33.432866, -111.9046229 33.4327178, -111.9046765 33.4327315, -111.9047023 33.4328604, -111.9046505 33.432866))",POINT (-111.9046625157472 33.43279430443599)
Churroholic,916,779366877,,restaurant,,"POLYGON ((-111.9046505 33.432866, -111.9045817 33.4328735, -111.9045504 33.4327022, -111.9046229 33.4327178, -111.9046505 33.432866))",POINT (-111.9046005420772 33.43278993248991)
All Mobile Matters,917,779366878,,yes,,"POLYGON ((-111.9047591 33.4328475, -111.9048179 33.4328639, -111.9048468 33.4327759, -111.9047897 33.4327592, -111.9047591 33.4328475))",POINT (-111.9048032733668 33.4328117986348)
Divaz Boutique,918,779366879,,yes,,"POLYGON ((-111.9048124 33.4328783, -111.9048169 33.4328648, -111.9048468 33.4327759, -111.9048936 33.4327876, -111.9048586 33.4328891, -111.9048124 33.4328783))",POINT (-111.9048528659185 33.432832568084)
Kabuki Japanese Restaurant,919,779366880,,restaurant,,"POLYGON ((-111.905259 33.4331768, -111.905357 33.4329007, -111.9051448 33.4328464, -111.9050442 33.4331237, -111.9050506 33.4331266, -111.905259 33.4331768))",POINT (-111.9052008812578 33.43301237306331)
Gen Korean BBQ House,920,779366881,,restaurant,,"POLYGON ((-111.9047993 33.4330677, -111.9049076 33.4330931, -111.9050506 33.4331266, -111.9051448 33.4328464, -111.9048936 33.4327876, -111.9047993 33.4330677))",POINT (-111.9049720749867 33.43295709154383)
Sprint,921,779377606,,yes,,"POLYGON ((-111.9030998 33.4325186, -111.903109 33.432513, -111.9031026 33.4325056, -111.9032685 33.4324047, -111.9032066 33.4323337, -111.9030305 33.4324409, -111.9030611 33.432476, -111.9030384 33.4324898, -111.9030532 33.4325067, -111.9030768 33.4324923, -111.9030998 33.4325186))",POINT (-111.9031466003644 33.43242516455371)
,922,779377607,,yes,,"POLYGON ((-111.9030305 33.4324409, -111.9029393 33.4323301, -111.9031268 33.4322231, -111.9032171 33.4323356, -111.9030305 33.4324409))",POINT (-111.90307847549 33.43233228284808)
The Joint Chiropractic,923,779377608,,yes,,"POLYGON ((-111.9029393 33.4323301, -111.9028166 33.4321774, -111.9030045 33.4320729, -111.9031268 33.4322231, -111.9029393 33.4323301))",POINT (-111.9029716672448 33.43220105886446)
Brooklyn Bedding,924,779377609,,yes,,"POLYGON ((-111.9028166 33.4321774, -111.9027232 33.4320616, -111.9029136 33.4319566, -111.9030045 33.4320729, -111.9028166 33.4321774))",POINT (-111.9028643098667 33.43206706833095)
Men's Wearhouse,925,779377610,,yes,,"POLYGON ((-111.9027232 33.4320616, -111.9025406 33.4318311, -111.9026743 33.4317573, -111.9026854 33.4317712, -111.9027799 33.4317878, -111.9029136 33.4319566, -111.9027232 33.4320616))",POINT (-111.9027271712753 33.431900707129)
,926,779377611,,toilets,,"POLYGON ((-111.9048841 33.433155, -111.9049076 33.4330931, -111.9047993 33.4330677, -111.9048586 33.4328891, -111.9048124 33.4328783, -111.9048169 33.4328648, -111.9047591 33.4328475, -111.9047535 33.4328635, -111.9047273 33.4328562, -111.9047023 33.4328604, -111.9047582 33.4331222, -111.90476 33.4331316, -111.9047992 33.4331232, -111.9048018 33.4331358, -111.9048841 33.433155))",POINT (-111.9047913581781 33.43299584080111)
Nationwide Vision,927,779377616,,yes,,"POLYGON ((-111.9024201 33.4324398, -111.902468 33.4324985, -111.9027131 33.4323568, -111.9026719 33.4323032, -111.9024201 33.4324398))",POINT (-111.9025659876143 33.43240080612519)
7 Day Spa & Nails,928,779377617,,yes,,"POLYGON ((-111.9028722 33.4326576, -111.9028608 33.4326437, -111.9029194 33.4326103, -111.9028437 33.4325179, -111.9025972 33.4326585, -111.9026843 33.4327648, -111.9028722 33.4326576))",POINT (-111.9027597634322 33.4326415849986)
GameStop,929,779377618,,yes,,"POLYGON ((-111.9025972 33.4326585, -111.9025252 33.4325713, -111.902773 33.432431, -111.9028437 33.4325179, -111.9025972 33.4326585))",POINT (-111.9026845900289 33.43254474917569)
Sun Gun Tanning,930,779377619,,yes,,"POLYGON ((-111.9025252 33.4325713, -111.902468 33.4324985, -111.9027131 33.4323568, -111.902773 33.432431, -111.9025252 33.4325713))",POINT (-111.9026204117738 33.43246410367847)
California Pizza Kitchen,931,779377620,,restaurant,,"POLYGON ((-111.9031072 33.4331471, -111.9031313 33.433134, -111.9031756 33.4331414, -111.9031752 33.4331538, -111.903226 33.4331606, -111.9032419 33.4331598, -111.9032446 33.4331421, -111.9032411 33.4331364, -111.90328 33.4330077, -111.9031712 33.4329812, -111.90318 33.4329501, -111.9030809 33.4328054, -111.9029199 33.4328896, -111.9029373 33.4329084, -111.9031072 33.4331471))",POINT (-111.9031076469143 33.43299077182103)
,932,779377622,,yes,,"POLYGON ((-111.9031072 33.4331471, -111.9031214 33.4331671, -111.9029746 33.43324, -111.9027898 33.4329835, -111.9029373 33.4329084, -111.9031072 33.4331471))",POINT (-111.9029556731084 33.43307447340515)
,933,779377623,,yes,,"POLYGON ((-111.9029746 33.43324, -111.9028436 33.4333078, -111.9026528 33.4330629, -111.9027898 33.4329835, -111.9029746 33.43324))",POINT (-111.902814246571 33.43314678345055)
,934,779377624,,yes,,"POLYGON ((-111.9028436 33.4333078, -111.9027012 33.4333851, -111.9026863 33.433366, -111.9026771 33.4333758, -111.9025416 33.4332019, -111.9025648 33.4331893, -111.9025468 33.4331661, -111.9025818 33.4331471, -111.9025568 33.433115, -111.9026528 33.4330629, -111.9028436 33.4333078))",POINT (-111.9026798708428 33.43323125373817)
Fashion Q,935,779377633,,yes,,"POLYGON ((-111.9029441 33.4337136, -111.9029239 33.4336838, -111.9027485 33.4334543, -111.9025962 33.4335351, -111.9027935 33.4337995, -111.9028507 33.4337698, -111.9028465 33.4337643, -111.9029441 33.4337136))",POINT (-111.9027706947964 33.43362561611337)
Torrid,936,779377634,,yes,,"POLYGON ((-111.9029239 33.4336838, -111.9030158 33.4336349, -111.9029905 33.4336076, -111.9028435 33.433406, -111.9027485 33.4334543, -111.9029239 33.4336838))",POINT (-111.9028813282232 33.43354429563466)
Journeys,937,779377635,,yes,,"POLYGON ((-111.9028995 33.4333775, -111.9028435 33.433406, -111.9029905 33.4336076, -111.9030475 33.4335757, -111.9029082 33.4333943, -111.9028995 33.4333775))",POINT (-111.9029456006516 33.4334935413854)
Pink,938,779377636,,yes,,"POLYGON ((-111.9030475 33.4335757, -111.9031551 33.4335208, -111.9032114 33.4334921, -111.9030733 33.433306, -111.9029082 33.4333943, -111.9030475 33.4335757))",POINT (-111.9030600761366 33.43344159133107)
Victoria's Secret,939,779377637,,yes,,"POLYGON ((-111.9032114 33.4334921, -111.9033227 33.4334329, -111.903148 33.4332038, -111.9030365 33.433263, -111.9032114 33.4334921))",POINT (-111.9031796283284 33.43334792724082)
Ibrow Threading,940,779377638,,yes,,"POLYGON ((-111.9031551 33.4335208, -111.9032067 33.4335944, -111.9032828 33.4335612, -111.903519 33.4334918, -111.9035385 33.4334615, -111.9035385 33.433432, -111.9035509 33.433415, -111.9035509 33.433398, -111.9035429 33.433387, -111.9035473 33.4333774, -111.9035005 33.4333057, -111.9034819 33.4332932, -111.903473 33.4332784, -111.9034297 33.4332408, -111.9033943 33.433223, -111.9033562 33.4332053, -111.9033182 33.4331935, -111.9032784 33.4331898, -111.9032509 33.4331898, -111.9032138 33.4331906, -111.9031846 33.433195, -111.903148 33.4332038, -111.9033227 33.4334329, -111.9031551 33.4335208))",POINT (-111.903354116781 33.43337895875099)
,941,790857106,,yes,,"POLYGON ((-111.9484996 33.4245109, -111.9485012 33.4246154, -111.9484382 33.4246154, -111.9484142 33.4246154, -111.9484286 33.4249695, -111.9484493 33.4249721, -111.9484477 33.4249455, -111.9485211 33.4249428, -111.9485339 33.4250107, -111.9484764 33.4250187, -111.9484763 33.4250831, -111.9485313 33.4250859, -111.9485387 33.4251273, -111.9485645 33.4251497, -111.948714 33.4251374, -111.9488045 33.4251267, -111.9488106 33.4250996, -111.9488247 33.425099, -111.9488282 33.425072, -111.948836 33.4250076, -111.9488418 33.4249406, -111.9488436 33.4248947, -111.9489617 33.4248966, -111.9489686 33.4248038, -111.9489675 33.4247123, -111.9489677 33.4245269, -111.9489604 33.4245138, -111.9484996 33.4245109))",POINT (-111.9486897483358 33.42479657494606)
,942,790857107,,toilets,,"POLYGON ((-111.9496162 33.4252142, -111.9496158 33.4252713, -111.9495079 33.4252715, -111.9495072 33.4252133, -111.9496162 33.4252142))",POINT (-111.9495616029871 33.42524252584336)
,943,795139477,,yes,,"POLYGON ((-111.9059226 33.4247225, -111.9054944 33.4247217, -111.905495 33.4245037, -111.9059232 33.4245045, -111.9059226 33.4247225))",POINT (-111.9057088 33.42461309999999)
,944,795139478,,yes,,"POLYGON ((-111.9059198 33.424326, -111.9054377 33.424328, -111.9054363 33.4241012, -111.9059184 33.4240991, -111.9059198 33.424326))",POINT (-111.9056780677093 33.42421357490051)
,945,842279255,,construction,,"POLYGON ((-111.9441875 33.4225088, -111.9441882 33.4223484, -111.9441642 33.4223484, -111.9441642 33.4223402, -111.9439481 33.4223397, -111.9439484 33.4222281, -111.9441649 33.4222286, -111.9441649 33.4222173, -111.9441889 33.4222174, -111.9441895 33.4220555, -111.9441428 33.4220554, -111.9441428 33.422046, -111.94383 33.4220451, -111.94383 33.4220585, -111.9438176 33.4220585, -111.9438166 33.4222417, -111.9438336 33.4222418, -111.9438331 33.4223271, -111.94382 33.4223271, -111.9438189 33.4225316, -111.9439181 33.422532, -111.9439182 33.4225071, -111.94394 33.4225072, -111.9439399 33.4225208, -111.9441636 33.4225216, -111.9441636 33.4225087, -111.9441875 33.4225088))",POINT (-111.9439910903231 33.4222843570174)
,946,842279256,,yes,,"POLYGON ((-111.9446618 33.4222825, -111.9446641 33.4220872, -111.9446147 33.4220868, -111.9446149 33.4220741, -111.9445581 33.4220737, -111.944558 33.4220865, -111.9444345 33.4220856, -111.9444335 33.4221729, -111.9444161 33.4221727, -111.9444148 33.4222805, -111.9446618 33.4222825))",POINT (-111.9445438644037 33.42218409325544)
,947,842279257,,yes,,"POLYGON ((-111.9455433 33.4222842, -111.9455434 33.4220882, -111.9452795 33.4220881, -111.9452794 33.4222841, -111.9455433 33.4222842))",POINT (-111.9454114 33.42218615)
,948,845775032,,yes,,"POLYGON ((-111.908643 33.4149815, -111.9086437 33.4151418, -111.9084573 33.4151424, -111.9084571 33.4151068, -111.9084867 33.4151068, -111.9084861 33.4149403, -111.9086031 33.41494, -111.9086033 33.4149816, -111.908643 33.4149815))",POINT (-111.9085586174722 33.41504818931782)
,949,845775033,,yes,,"POLYGON ((-111.9087466 33.4150148, -111.9086829 33.4150674, -111.9086827 33.4150903, -111.9087922 33.4151827, -111.9088697 33.4151186, -111.9087466 33.4150148))",POINT (-111.9087703060765 33.41509893325475)
H B Farmer Education Building,950,,56412,yes,,"MULTIPOLYGON (((-111.9369179 33.4178581, -111.9375959 33.4178581, -111.9375913 33.4182589, -111.9372535 33.4182578, -111.9369132 33.4182589, -111.9369179 33.4178581)))",POINT (-111.9372545775653 33.41805823003833)
